Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Industry
2020-11-04 00:00:00+00:00,114.13999938964844,115.58999633789062,112.3499984741211,114.9499969482422,112.21083068847656,138235500,AAPL,Information Technology
2020-11-05 00:00:00+00:00,117.9499969482422,119.62000274658205,116.87000274658205,119.02999877929688,116.19359588623048,126387100,AAPL,Information Technology
2020-11-06 00:00:00+00:00,118.31999969482422,119.1999969482422,116.12999725341795,118.69000244140624,116.06161499023438,114457900,AAPL,Information Technology
2020-11-09 00:00:00+00:00,120.5,121.98999786376952,116.0500030517578,116.31999969482422,113.74410247802734,154515300,AAPL,Information Technology
2020-11-10 00:00:00+00:00,115.5500030517578,117.58999633789062,114.12999725341795,115.97000122070312,113.40184783935548,138023400,AAPL,Information Technology
2020-11-11 00:00:00+00:00,117.19000244140624,119.62999725341795,116.44000244140624,119.48999786376952,116.8438949584961,112295000,AAPL,Information Technology
2020-11-12 00:00:00+00:00,119.62000274658205,120.52999877929688,118.56999969482422,119.20999908447266,116.5700912475586,103162300,AAPL,Information Technology
2020-11-13 00:00:00+00:00,119.44000244140624,119.66999816894533,117.87000274658205,119.26000213623048,116.61898803710938,81581900,AAPL,Information Technology
2020-11-16 00:00:00+00:00,118.91999816894533,120.98999786376952,118.1500015258789,120.3000030517578,117.6359634399414,91183000,AAPL,Information Technology
2020-11-17 00:00:00+00:00,119.5500030517578,120.66999816894533,118.95999908447266,119.38999938964844,116.74610900878906,74271000,AAPL,Information Technology
2020-11-18 00:00:00+00:00,118.61000061035156,119.81999969482422,118.0,118.02999877929688,115.41622161865234,76322100,AAPL,Information Technology
2020-11-19 00:00:00+00:00,117.58999633789062,119.05999755859376,116.80999755859376,118.63999938964844,116.0127182006836,74113000,AAPL,Information Technology
2020-11-20 00:00:00+00:00,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,114.74150848388672,73604300,AAPL,Information Technology
2020-11-23 00:00:00+00:00,117.18000030517578,117.62000274658205,113.75,113.8499984741211,111.32878875732422,127959300,AAPL,Information Technology
2020-11-24 00:00:00+00:00,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894533,112.61955261230467,113874200,AAPL,Information Technology
2020-11-25 00:00:00+00:00,115.5500030517578,116.75,115.16999816894533,116.02999877929688,113.46051025390624,76499200,AAPL,Information Technology
2020-11-27 00:00:00+00:00,116.56999969482422,117.48999786376952,116.22000122070312,116.58999633789062,114.00812530517578,46691300,AAPL,Information Technology
2020-11-30 00:00:00+00:00,116.97000122070312,120.97000122070312,116.80999755859376,119.0500030517578,116.41363525390624,169410200,AAPL,Information Technology
2020-12-01 00:00:00+00:00,121.01000213623048,123.47000122070312,120.01000213623048,122.72000122070312,120.00235748291016,127728200,AAPL,Information Technology
2020-12-02 00:00:00+00:00,122.0199966430664,123.37000274658205,120.88999938964844,123.08000183105467,120.35440063476562,89004200,AAPL,Information Technology
2020-12-03 00:00:00+00:00,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140624,120.21749877929688,78967600,AAPL,Information Technology
2020-12-04 00:00:00+00:00,122.5999984741211,122.86000061035156,121.5199966430664,122.25,119.54277801513672,78260400,AAPL,Information Technology
2020-12-07 00:00:00+00:00,122.30999755859376,124.56999969482422,122.25,123.75,121.00953674316406,86712000,AAPL,Information Technology
2020-12-08 00:00:00+00:00,124.37000274658205,124.9800033569336,123.08999633789062,124.37999725341795,121.6256103515625,82225500,AAPL,Information Technology
2020-12-09 00:00:00+00:00,124.52999877929688,125.9499969482422,121.0,121.77999877929688,119.08318328857422,115089200,AAPL,Information Technology
2020-12-10 00:00:00+00:00,120.5,123.87000274658205,120.1500015258789,123.23999786376952,120.5108413696289,81312200,AAPL,Information Technology
2020-12-11 00:00:00+00:00,122.43000030517578,122.76000213623048,120.5500030517578,122.41000366210938,119.6992416381836,86939800,AAPL,Information Technology
2020-12-14 00:00:00+00:00,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,119.08318328857422,79184500,AAPL,Information Technology
2020-12-15 00:00:00+00:00,124.33999633789062,127.9000015258789,124.12999725341795,127.87999725341795,125.04808807373048,157243700,AAPL,Information Technology
2020-12-16 00:00:00+00:00,127.41000366210938,128.3699951171875,126.55999755859376,127.80999755859376,124.97964477539062,98208600,AAPL,Information Technology
2020-12-17 00:00:00+00:00,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,125.84992980957033,94359800,AAPL,Information Technology
2020-12-18 00:00:00+00:00,128.9600067138672,129.10000610351562,126.12000274658205,126.66000366210938,123.85511779785156,192541500,AAPL,Information Technology
2020-12-21 00:00:00+00:00,125.0199966430664,128.30999755859375,123.4499969482422,128.22999572753906,125.3903350830078,121251600,AAPL,Information Technology
2020-12-22 00:00:00+00:00,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,128.95950317382812,168904800,AAPL,Information Technology
2020-12-23 00:00:00+00:00,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,128.05987548828125,88223700,AAPL,Information Technology
2020-12-24 00:00:00+00:00,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,129.0475311279297,54930100,AAPL,Information Technology
2020-12-28 00:00:00+00:00,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,133.66299438476562,124486200,AAPL,Information Technology
2020-12-29 00:00:00+00:00,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,131.88331604003906,121047300,AAPL,Information Technology
2020-12-30 00:00:00+00:00,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,130.75880432128906,96452100,AAPL,Information Technology
2020-12-31 00:00:00+00:00,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,129.75160217285156,99116600,AAPL,Information Technology
2021-01-04 00:00:00+00:00,133.52000427246094,133.61000061035156,126.76000213623048,129.41000366210938,126.54422760009766,143301900,AAPL,Information Technology
2021-01-05 00:00:00+00:00,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,128.10879516601562,97664900,AAPL,Information Technology
2021-01-06 00:00:00+00:00,127.72000122070312,131.0500030517578,126.37999725341795,126.5999984741211,123.79644012451172,155088000,AAPL,Information Technology
2021-01-07 00:00:00+00:00,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,128.0207977294922,109578200,AAPL,Information Technology
2021-01-08 00:00:00+00:00,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,129.12574768066406,105158200,AAPL,Information Technology
