Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2024-05-06 00:00:00+00:00,89.38999938964844,92.22000122070312,89.05500030517578,92.13999938964844,92.12454986572266,376203000,NVDA
2024-05-07 00:00:00+00:00,91.0979995727539,91.78099822998047,89.01100158691406,90.55400085449219,90.538818359375,437342000,NVDA
2024-05-08 00:00:00+00:00,89.48300170898438,91.19400024414062,89.41999816894531,90.41200256347656,90.39684295654297,325721000,NVDA
2024-05-09 00:00:00+00:00,90.52899932861328,91.0719985961914,88.23100280761719,88.74700164794922,88.73212432861328,378013000,NVDA
2024-05-10 00:00:00+00:00,90.30500030517578,91.4010009765625,89.22699737548828,89.87799835205078,89.86292266845703,335325000,NVDA
2024-05-13 00:00:00+00:00,90.47799682617188,90.99800109863281,88.52899932861328,90.39900207519531,90.38385009765625,289680000,NVDA
2024-05-14 00:00:00+00:00,89.5989990234375,91.6510009765625,88.93399810791016,91.35600280761719,91.34069061279297,296507000,NVDA
2024-05-15 00:00:00+00:00,92.47200012207031,94.86199951171875,91.5989990234375,94.62999725341797,94.61412811279297,417735000,NVDA
2024-05-16 00:00:00+00:00,94.91000366210938,95.81900024414062,94.10299682617188,94.35900115966797,94.34317779541016,323952000,NVDA
2024-05-17 00:00:00+00:00,94.36900329589844,94.73999786376953,91.80599975585938,92.47899627685547,92.46348571777344,359691000,NVDA
2024-05-20 00:00:00+00:00,93.75,95.19999694824219,93.44000244140625,94.77999877929688,94.76410675048828,318764000,NVDA
2024-05-21 00:00:00+00:00,93.5989990234375,95.4000015258789,93.18000030517578,95.38600158691406,95.37001037597656,328946000,NVDA
2024-05-22 00:00:00+00:00,95.45899963378906,96.0199966430664,93.2490005493164,94.94999694824219,94.93408203125,548648000,NVDA
2024-05-23 00:00:00+00:00,102.02799987792969,106.31999969482422,101.5199966430664,103.79900360107422,103.78160095214844,835065000,NVDA
2024-05-24 00:00:00+00:00,104.4489974975586,106.4749984741211,103.0,106.46900177001953,106.4511489868164,429494000,NVDA
2024-05-28 00:00:00+00:00,110.24400329589844,114.93900299072266,109.88300323486328,113.9010009765625,113.88190460205078,652728000,NVDA
2024-05-29 00:00:00+00:00,113.05000305175781,115.49199676513672,110.9010009765625,114.82499694824219,114.80574798583984,557442000,NVDA
2024-05-30 00:00:00+00:00,114.6500015258789,115.81900024414062,109.66300201416016,110.5,110.48147583007812,487350000,NVDA
2024-05-31 00:00:00+00:00,112.5199966430664,112.71700286865234,106.94000244140625,109.63300323486328,109.6146240234375,613263000,NVDA
2024-06-03 00:00:00+00:00,113.62100219726562,115.0,112.00299835205078,115.0,114.98072052001953,438392000,NVDA
2024-06-04 00:00:00+00:00,115.71600341796875,116.5999984741211,114.04499816894531,116.43699645996094,116.41748046875,403324000,NVDA
2024-06-05 00:00:00+00:00,118.37100219726562,122.4489974975586,117.46800231933594,122.44000244140625,122.41947174072266,528402000,NVDA
2024-06-06 00:00:00+00:00,124.0479965209961,125.58699798583984,118.31999969482422,120.99800109863281,120.97770690917969,664696000,NVDA
2024-06-07 00:00:00+00:00,119.7699966430664,121.69200134277344,118.02200317382812,120.88800048828125,120.86773681640625,412386000,NVDA
2024-06-10 00:00:00+00:00,120.37000274658203,123.0999984741211,117.01000213623047,121.79000091552734,121.76958465576172,314162700,NVDA
2024-06-11 00:00:00+00:00,121.7699966430664,122.87000274658203,118.73999786376953,120.91000366210938,120.899658203125,222551200,NVDA
2024-06-12 00:00:00+00:00,123.05999755859375,126.87999725341797,122.56999969482422,125.19999694824219,125.18928527832031,299595000,NVDA
2024-06-13 00:00:00+00:00,129.38999938964844,129.8000030517578,127.16000366210938,129.61000061035156,129.59890747070312,260704500,NVDA
2024-06-14 00:00:00+00:00,129.9600067138672,132.83999633789062,128.32000732421875,131.8800048828125,131.8687286376953,309320400,NVDA
2024-06-17 00:00:00+00:00,132.99000549316406,133.72999572753906,129.5800018310547,130.97999572753906,130.9687957763672,288504400,NVDA
2024-06-18 00:00:00+00:00,131.13999938964844,136.3300018310547,130.69000244140625,135.5800018310547,135.5684051513672,294335100,NVDA
2024-06-20 00:00:00+00:00,139.8000030517578,140.75999450683594,129.52000427246094,130.77999877929688,130.76881408691406,517768400,NVDA
2024-06-21 00:00:00+00:00,127.12000274658203,130.6300048828125,124.30000305175781,126.56999969482422,126.55917358398438,655484700,NVDA
2024-06-24 00:00:00+00:00,123.23999786376953,124.45999908447266,118.04000091552734,118.11000061035156,118.09989929199219,476060900,NVDA
2024-06-25 00:00:00+00:00,121.19999694824219,126.5,119.31999969482422,126.08999633789062,126.07920837402344,425787500,NVDA
2024-06-26 00:00:00+00:00,126.12999725341797,128.1199951171875,122.5999984741211,126.4000015258789,126.38919067382812,362975900,NVDA
2024-06-27 00:00:00+00:00,124.0999984741211,126.41000366210938,122.91999816894531,123.98999786376953,123.9793930053711,252571700,NVDA
2024-06-28 00:00:00+00:00,124.58000183105469,127.70999908447266,122.75,123.54000091552734,123.52943420410156,315516700,NVDA
2024-07-01 00:00:00+00:00,123.47000122070312,124.83999633789062,118.83000183105469,124.30000305175781,124.28936767578125,284885500,NVDA
2024-07-02 00:00:00+00:00,121.12999725341797,123.41000366210938,121.02999877929688,122.66999816894531,122.65950775146484,218374000,NVDA
2024-07-03 00:00:00+00:00,121.66000366210938,128.27999877929688,121.36000061035156,128.27999877929688,128.26902770996094,215749000,NVDA
2024-07-05 00:00:00+00:00,127.37999725341797,128.85000610351562,125.68000030517578,125.83000183105469,125.8192367553711,214176700,NVDA
2024-07-08 00:00:00+00:00,127.48999786376953,130.77000427246094,127.04000091552734,128.1999969482422,128.18902587890625,237677300,NVDA
